doc_id,token,lemma,pos
4954,equipamento,equipamento,NOUN
4954,pode,poder,VERB
4954,levar,levar,VERB
4954,queima,queima,NOUN
4954,do,de o,ADP
4954,cartucho,cartucho,NOUN
4954,vale,valer,VERB
4954,ressalta,ressalta,VERB
4954,disponibilizou,disponibilizar,VERB
4954,no,em o,ADP
4954,equipamento,equipamento,NOUN
4954,sistema,sistema,NOUN
4954,desentupimento,desentupimento,NOUN
4954,sistema,sistema,NOUN
4954,impede,impedir,VERB
4954,entupimento,entupimento,NOUN
4954,faz,fazer,VERB
4954,desentupimento,desentupimento,NOUN
4954,comum,comum,ADJ
4954,outros,outro,DET
4954,modelos,modelo,NOUN
4954,da,de o,ADP
4954,marca,marca,NOUN
4954,sistema,sistema,NOUN
4954,similar,similar,ADJ
4954,apresenta,apresentar,VERB
4954,suma,suma,NOUN
4954,indico,indico,ADJ
4954,modelo,modelo,NOUN
4954,cabe,caber,VERB
4954,cada,cada,DET
4954,avaliar,avaliar,VERB
4954,preço,preço,NOUN
4954,da,de o,ADP
4954,dos,de o,ADP
4954,insumos,insumo,NOUN
4954,tintas,tinta,NOUN
4954,indico,indico,ADJ
4954,impressoras,impressora,NOUN
4954,da,de o,ADP
4954,epson,epson,NOUN
4954,consumidor,consumidor,ADJ
4954,da,de o,ADP
4954,anos,ano,NOUN
4954,porém,porém,CCONJ
4954,mudei,mudei,NOUN
4954,epson,epson,VERB
4954,deixou,deixar,VERB
4954,mão,mão,NOUN
4954,então,então,ADV
4954,migrei,migrar,VERB
4954,epson,epson,NOUN
4954,ate,ate,ADP
4954,agora,agora,ADV
4954,tudo,tudo,PRON
4954,modelo,modelo,NOUN
4954,aqui,aqui,ADV
4954,no,em o,ADP
4954,site,site,NOUN
4954,da,de o,ADP
4954,americanas,americana,NOUN
4954,tem,ter,VERB
4954,vários,vários,DET
4954,modelos,modelo,NOUN
4954,disponíveis,disponível,ADJ
4955,compre,compre,ADJ
4955,fornecedor,fornecedor,NOUN
4955,produto,produto,NOUN
4955,ótima,ótimo,ADJ
4955,qualidade,qualidade,NOUN
4955,porém,porém,CCONJ
4955,fornecedor,fornecedor,NOUN
4955,enegou,enegar,VERB
4955,produto,produto,NOUN
4955,errado,errar,VERB
4955,comprei,comprei,VERB
4955,lipo,lipo,NOUN
4955,black,black,X
4955,cápsulas,cápsula,NOUN
4955,recebi,recebi,VERB
4955,produto,produto,NOUN
4955,cápsulas,cápsula,NOUN
4955,tendo,ter,VERB
4955,maior,grande,ADJ
4955,dor,dor,NOUN
4955,cabeça,cabeça,NOUN
4955,resolver,resolver,VERB
4956,compre,compre,VERB
4956,produto,produto,NOUN
4956,vendido,vender,VERB
4956,morais,moral,NOUN
4956,commerce,commercer,VERB
4956,celular,celular,NOUN
4956,veio,vir,VERB
4956,habilitado,habilitar,VERB
4956,operadora,operadora,NOUN
4956,dos,de o,ADP
4956,estados,estados,PROPN
4956,unidos,unidos,PROPN
4956,bloqueado,bloquear,VERB
4956,operadoras,operadora,NOUN
4956,do,de o,ADP
4956,brasil,brasil,PROPN
4956,além,além,ADV
4956,disso,de isso,PRON
4956,carregador,carregador,NOUN
4956,pode,poder,VERB
4956,utilizado,utilizar,VERB
4956,no,em o,ADP
4956,modelo,modelo,NOUN
4956,tomadas,tomada,NOUN
4956,do,de o,ADP
4956,brasil,brasil,PROPN
4956,veio,vir,VERB
4956,demais,demais,DET
4956,acessórios,acessório,NOUN
4956,tive,ter,AUX
4956,efetuar,efetuar,VERB
4956,devolução,devolução,NOUN
4957,compre,compre,ADJ
4957,nesse,em esse,ADP
4957,site,site,NOUN
4957,comprei,comprei,VERB
4957,produto,produto,NOUN
4957,entregaram,entregar,VERB
4957,outro,outro,PRON
4957,atendente,atendente,ADV
4957,franciely,franciely,NOUN
4957,desligou,desligar,VERB
4957,telefone,telefone,NOUN
4957,cara,cara,NOUN
4958,compre,compre,VERB
4958,livro,livro,NOUN
4958,carreiras,carreira,ADJ
4958,do,de o,ADP
4958,ibama,ibama,VERB
4958,livro,livro,NOUN
4958,além,além,ADV
4958,conter,conter,VERB
4958,poucas,pouco,DET
4958,questões,questão,NOUN
4958,ocupado,ocupar,VERB
4958,várias,várias,DET
4958,questões,questão,NOUN
4958,repetidas,repetido,ADJ
4959,compre,compre,ADV
4959,outras,outro,DET
4959,alternativas,alternativa,NOUN
4959,revendedores,revendedor,NOUN
4959,compra,compra,NOUN
4959,trágica,trágico,ADJ
4959,entrega,entregar,NOUN
4959,trágica,trágico,ADJ
4959,profundamente,profundamente,ADV
4959,atrasada,atrasar,VERB
4959,americanas,americana,NOUN
4959,terceiro,terceiro,ADJ
4959,comercializa,comercializar,VERB
4959,correios,correio,NOUN
4959,souberam,souberam,VERB
4959,quiseram,querer,VERB
4959,dar,dar,VERB
4959,outra,outro,DET
4959,posição,posição,NOUN
4959,comprei,comprei,VERB
4959,outro,outro,DET
4959,produto,produto,NOUN
4959,loja,loja,NOUN
4959,física,físico,ADJ
4959,ficar,ficar,VERB
4959,disposição,disposição,NOUN
4959,outras,outro,DET
4959,loja,loja,NOUN
4959,eletrônica,eletrônico,ADJ
4959,compare,compare,PROPN
4959,faça,fazer,VERB
4959,dá,dar,VERB
4959,certo,certo,DET
4959,americanas,americana,NOUN
4959,ótima,ótima,ADJ
4959,dá,dar,VERB
4959,errado,errar,VERB
4959,dá,dar,VERB
4959,qualquer,qualquer,DET
4959,auxílio,auxílio,NOUN
4959,experimenta,experimentar,VERB
4959,acontece,acontecer,VERB
4960,comprei,compr,VERB
4960,frete,frete,NOUN
4960,caro,caro,ADJ
4960,deixando,deixar,VERB
4960,comprar,comprar,VERB
4960,função,função,NOUN
4960,do,de o,ADP
4960,frete,frete,NOUN
4960,caro,caro,ADJ
4961,comprem,compr,VERB
4961,comprei,comprei,VERB
4961,produto,produto,NOUN
4961,recebi,recebi,VERB
4961,demorei,demorar,VERB
4961,semanas,semana,NOUN
4961,limite,limite,NOUN
4961,tempo,tempo,NOUN
4961,fiquei,fiquei,VERB
4961,semana,semana,NOUN
4961,retorno,retorno,NOUN
4961,do,de o,ADP
4961,vendedor,vendedor,NOUN
4961,pedi,pedir,VERB
4961,cancelamento,cancelamento,NOUN
4962,comprem,comprer,VERB
4962,material,material,NOUN
4962,fraco,fraco,ADJ
4962,portas,porta,NOUN
4962,empenaram,empenar,VERB
4962,menos,menos,ADV
4962,mês,mês,NOUN
4962,gavetas,gaveta,NOUN
4962,enroscam,enroscar,VERB
4962,ruim,ruim,ADJ
4962,recomendo,recomendar,VERB
4963,comprem,compr,VERB
4963,funciona,funcionar,VERB
4963,comprarei,comprarei,VERB
4963,jamais,jamais,ADV
4963,nessa,em esse,ADP
4963,porcaria,porcaria,NOUN
4964,comprem,compr,VERB
4964,produto,produto,NOUN
4964,chegou,chegar,VERB
4964,no,em o,ADP
4964,prazo,prazo,NOUN
4964,estipulado,estipular,VERB
4964,usar,usar,VERB
4964,produto,produto,NOUN
4964,pela,por o,ADP
4964,primeira,primeira,ADP
4964,vez,vez,NOUN
4964,funciona,funcionar,VERB
4964,direito,direito,NOUN
4964,parece,parecer,VERB
4964,veio,vir,VERB
4964,quebrado,quebrar,VERB
4964,eletrodos,eletrodo,NOUN
4964,funcionam,funcionar,VERB
4964,reclamei,reclameir,VERB
4964,no,em o,ADP
4964,sac,sac,NOUN
4964,da,de o,ADP
4964,empresa,empresa,NOUN
4964,porém,porém,CCONJ
4964,retorno,retorno,NOUN
4965,comprem,compr,VERB
4965,produto,produto,NOUN
4965,semanas,semana,NOUN
4965,perdeu,perder,VERB
4965,pressão,pressão,NOUN
4965,acionar,acionar,VERB
4965,assistência,assistência,NOUN
4965,descobrir,descobrir,VERB
4965,patenteado,patentear,VERB
4965,outra,outro,DET
4965,empresa,empresa,NOUN
4965,teria,ter,AUX
4965,enviar,enviar,VERB
4965,produto,produto,NOUN
4965,conta,conta,NOUN
4965,própria,próprio,ADJ
4965,outra,outro,DET
4965,cidade,cidade,NOUN
4966,comprem,compr,VERB
4966,péssimo,péssimo,ADJ
4966,produto,produto,NOUN
4966,meses,mês,NOUN
4966,apresentou,apresentar,VERB
4966,erro,erro,NOUN
4966,necessário,necessário,ADJ
4966,trocar,trocar,VERB
4966,placa,placa,NOUN
4966,garantia,garantia,NOUN
4966,do,de o,ADP
4966,fabricante,fabricante,NOUN
4966,apenas,apenas,ADV
4966,dias,dia,NOUN
4966,comprem,compr,VERB
4967,comprem,compr,VERB
4967,torneira,torneira,NOUN
4967,veda,vedr,VERB
4967,totalmente,totalmente,ADV
4967,saída,saída,NOUN
4967,água,água,NOUN
4967,aparelho,aparelho,NOUN
4967,apresenta,apresentar,VERB
4967,vazamento,vazamento,NOUN
4967,tudo,tudo,PRON
4967,considerado,considerar,VERB
4967,normal,normal,ADJ
4967,pela,por o,ADP
4967,assistência,assistência,NOUN
4967,técnica,técnico,ADJ
4968,comprem,compr,VERB
4968,da,de o,ADP
4968,connect,connect,NOUN
4968,parts,parts,ADJ
4968,porque,porque,SCONJ
4968,entregam,entregar,VERB
4968,comprei,comprei,VERB
4968,volante,volante,ADJ
4968,ftr,ftr,NOUN
4968,aliviado,aliviar,VERB
4968,doa,doa,X
4968,esperei,esperei,VERB
4968,dia,dia,NOUN
4968,igual,igual,ADJ
4968,palhaço,palhaço,NOUN
4968,ligarem,ligar,VERB
4968,dizer,dizer,VERB
4968,tem,ter,VERB
4968,produto,produto,NOUN
4968,escolhido,escolher,VERB
4968,ainda,ainda,ADV
4968,desligaram,desligar,VERB
4968,na,em o,ADP
4968,cara,cara,NOUN
4968,telefone,telefone,NOUN
4968,empresa,empresa,NOUN
4968,respeita,respeitar,VERB
4968,cliente,cliente,NOUN
4968,deve,dever,VERB
4968,ter,ter,VERB
4968,qualidade,qualidade,NOUN
4968,nos,em o,ADP
4968,produtos,produto,NOUN
4969,comprem,compr,VERB
4969,da,de o,ADP
4969,mania,mania,NOUN
4969,virtual,virtual,ADJ
4969,recebi,recebi,VERB
4969,produto,produto,NOUN
4969,adquirido,adquirir,VERB
4969,empresa,empresa,NOUN
4969,entregou,entregar,VERB
4969,produto,produto,NOUN
4969,terceiro,terceiro,ADJ
4969,autorização,autorização,NOUN
4969,item,item,NOUN
4969,desviado,desviar,VERB
4969,comprem,compr,VERB
4969,da,de o,ADP
4969,mania,mania,NOUN
4969,virtual,virtual,ADJ
4970,comprem,compr,VERB
4970,do,de o,ADP
4970,parceiro,parceiro,NOUN
4970,dikasa,dikasa,NOUN
4970,entrei,entrar,VERB
4970,contato,contato,NOUN
4970,via,ver,VERB
4970,whatsapp,whatsapp,ADJ
4970,parceiro,parceiro,NOUN
4970,informou,informar,VERB
4970,efetuar,efetuar,VERB
4970,trocar,trocar,VERB
4970,produto,produto,NOUN
4970,dia,dia,NOUN
4970,janeiro,janeiro,NOUN
4970,presente,presente,ADJ
4970,data,data,NOUN
4970,chegou,chegar,VERB
4970,espero,esperar,VERB
4970,americanas,americana,NOUN
4970,tome,tome,VERB
4970,alguma,algum,DET
4970,providência,providência,NOUN
4970,estarei,estarar,VERB
4970,postando,postar,VERB
4970,no,em o,ADP
4970,reclame,reclame,NOUN
4970,aqui,aqui,ADV
4971,comprem,compr,VERB
4971,produto,produto,NOUN
4971,olá,olá,VERB
4971,após,após,ADP
4971,dois,dois,NUM
4971,meses,mês,NOUN
4971,ouvimos,ouvir,VERB
4971,estalo,estalo,NOUN
4971,vindo,vir,VERB
4971,da,de o,ADP
4971,tela,tela,NOUN
4971,trincou,trincar,VERB
4971,sozinha,sozinha,NOUN
4971,dá,dar,VERB
4971,garantia,garantia,NOUN
4971,dizem,dizer,VERB
4971,quebramos,quebrar,VERB
4971,tela,tela,NOUN
4971,avisado,avisar,VERB
4971,laudo,laudo,NOUN
4971,feito,fazer,VERB
4971,pelo,por o,ADP
4971,técnico,técnico,NOUN
4971,contratado,contratar,VERB
4971,incontestável,incontestável,ADJ
4971,defeito,defeito,NOUN
4971,do,de o,ADP
4971,produto,produto,NOUN
4971,tiraram,tirar,VERB
4971,fotos,foto,NOUN
4971,dizem,dizer,VERB
4971,tem,ter,AUX
4971,conserto,conserto,NOUN
4971,levaram,levar,VERB
4971,ver,ver,VERB
4971,oque,oque,SCONJ
4971,ocorreu,ocorrer,VERB
4971,levei,levei,NOUN
4971,engenheiro,engenheiro,NOUN
4971,elétrico,elétrico,ADJ
4971,disse,dizer,VERB
4971,tem,ter,VERB
4971,dissipador,dissipador,NOUN
4971,calor,calor,NOUN
4971,tela,tela,NOUN
4971,expande,expande,VERB
4971,temperatura,temperatura,NOUN
4971,trinca,trinca,ADJ
4971,sozinha,sozinha,NOUN
4971,cuidado,cuidado,NOUN
4971,comprem,compr,VERB
4971,produtos,produto,NOUN
4971,dessa,de esse,ADP
4971,empresinha,empresinha,NOUN
4971,barata,barato,ADJ
4972,comprem,compr,VERB
4972,suporte,suporte,NOUN
4972,prejudicar,prejudicar,VERB
4972,moto,moto,NOUN
4972,comprei,comprei,VERB
4972,suporte,suporte,NOUN
4972,instalar,instalar,VERB
4972,bauleto,bauleto,NOUN
4972,givi,givi,ADJ
4972,após,após,ADP
4972,poucos,pouco,DET
4972,meses,mês,NOUN
4972,dos,de o,ADP
4972,parafusos,parafuso,NOUN
4972,prende,prender,VERB
4972,bagageiro,bagageiro,NOUN
4972,à,a o,ADP
4972,moto,moto,NOUN
4972,quebrou,quebrar,VERB
4972,porque,porque,SCONJ
4972,solda,solda,VERB
4972,do,de o,ADP
4972,bagageiro,bagageiro,NOUN
4972,quebrou,quebrar,VERB
4972,carrego,carregar,VERB
4972,nada,nada,PRON
4972,pesado,pesar,VERB
4972,no,em o,ADP
4972,bauleto,bauleto,NOUN
4972,apenas,apenas,ADV
4972,capa,capa,NOUN
4972,chuva,chuva,NOUN
4972,botas,boto,ADJ
4972,luvas,luvo,ADJ
4972,cabo,cabo,NOUN
4972,aço,aço,NOUN
4972,bagageiro,bagageiro,NOUN
4972,pesado,pesar,VERB
4972,projeto,projeto,NOUN
4972,dele,de ele,PRON
4972,exerce,exercer,VERB
4972,efeito,efeito,NOUN
4972,alavanca,alavanca,VERB
4972,sobre,sobre,ADP
4972,moto,moto,NOUN
4972,porque,porque,SCONJ
4972,nenhum,nenhum,DET
4972,suporte,suporte,NOUN
4972,abaixo,abaixo,ADV
4973,comprem,compr,VERB
4973,pela,por o,ADP
4973,best,best,PROPN
4973,price,price,NOUN
4973,loja,loja,NOUN
4973,vende,vender,VERB
4973,produtos,produto,NOUN
4973,pelo,por o,ADP
4973,site,site,NOUN
4973,da,de o,ADP
4973,lojas,loja,NOUN
4973,americanas,americano,ADJ
4973,horrível,horrível,ADJ
4973,comprei,comprei,VERB
4973,celulares,celular,ADJ
4973,entrega,entrega,NOUN
4973,levou,levar,VERB
4973,quase,quase,ADV
4973,mês,mês,NOUN
4973,do,de o,ADP
4973,prazo,prazo,NOUN
4973,máximo,grande,ADJ
4973,estipulado,estipular,VERB
4973,pela,por o,ADP
4973,própria,próprio,DET
4973,finalmente,finalmente,ADV
4973,chegou,chegar,VERB
4973,das,de o,ADP
4973,películas,película,NOUN
4973,vieram,vir,VERB
4973,quebradas,quebrar,VERB
4973,celulares,celular,NOUN
4973,funcionam,funcionar,VERB
4973,prometido,prometido,NOUN
4973,aliás,aliás,ADV
4973,menos,menos,ADV
4973,espero,esperar,VERB
4973,opinião,opinião,NOUN
4973,nunca,nunca,ADV
4973,comprem,compr,VERB
4973,na,em o,ADP
4973,best,best,PROPN
4973,price,price,NOUN
4974,comprem,compr,VERB
4974,pois,pois,ADV
4974,ter,ter,VERB
4974,dor,dor,NOUN
4974,cabeça,cabeça,NOUN
4974,comprei,comprei,VERB
4974,produto,produto,NOUN
4974,chegou,chegar,VERB
4974,casa,casa,NOUN
4974,violado,violar,VERB
4974,usado,usar,VERB
4974,algum,algum,DET
4974,funcionário,funcionário,NOUN
4974,da,de o,ADP
4974,transportadora,transportadora,NOUN
4974,funcionário,funcionário,NOUN
4974,dos,de o,ADP
4974,correios,correio,NOUN
4974,agora,agora,ADV
4974,dificultando,dificultar,VERB
4974,devolução,devolução,NOUN
4974,do,de o,ADP
4974,dinheiro,dinheiro,NOUN
4974,enviaram,enviar,VERB
4974,outro,outro,DET
4974,cartão,cartão,NOUN
4974,netflix,netflix,ADJ
4974,porém,porém,CCONJ
4974,chegou,chegar,VERB
4974,nota,nota,NOUN
4974,fiscal,fiscal,ADJ
4974,vez,vez,NOUN
4974,nada,nada,PRON
4974,do,de o,ADP
4974,produto,produto,NOUN
4974,comprem,compr,VERB
4974,empresa,empresa,NOUN
4974,confiável,confiável,ADJ
4975,comprem,compr,VERB
4975,tecnologia,tecnologia,NOUN
4975,led,led,ADJ
4975,smartphones,smartphone,NOUN
4975,outros,outro,DET
4975,gadgets,gadget,NOUN
4975,telas,tela,NOUN
4975,led,led,ADJ
4975,ótimas,ótim,ADJ
4975,economi,economi,NOUN
4975,energia,energia,NOUN
4975,monitores,monitor,NOUN
4975,terríveis,terrível,ADJ
4975,qualidade,qualidade,NOUN
4975,geral,geral,ADJ
4975,possuem,possuir,VERB
4975,aspecto,aspecto,NOUN
4975,ruim,ruim,ADJ
4975,movimenta,movimentar,VERB
4975,na,em o,ADP
4975,frente,frente,NOUN
4975,delas,de elas,PRON
4975,semelhantes,semelhante,ADJ
4975,manchas,mancha,NOUN
4975,monitores,monitor,ADJ
4975,qualidade,qualidade,NOUN
4975,priorizem,priorizer,VERB
4975,sempre,sempre,ADV
4975,lcd,lcd,ADV
4975,quiser,querer,VERB
4975,economizar,economizar,VERB
4975,energia,energia,NOUN
4975,led,led,PROPN
4975,saída,saída,NOUN
4976,comprem,compr,VERB
4976,centenas,centena,NOUN
4976,aparelhos,aparelho,NOUN
4976,problema,problema,NOUN
4976,no,em o,ADP
4976,circuito,circuito,NOUN
4976,carga,carga,NOUN
4976,do,de o,ADP
4976,conector,conector,NOUN
4976,algum,algum,DET
4976,momento,momento,NOUN
4976,deixar,deixar,VERB
4976,carregar,carregar,VERB
4976,motorola,motorola,NOUN
4976,usa,usar,VERB
4976,brecha,brecha,NOUN
4976,da,de o,ADP
4976,lei,lei,NOUN
4976,invalidar,invalidar,VERB
4976,garantia,garantia,NOUN
4976,diz,dizer,VERB
4976,tem,ter,VERB
4976,ponto,ponto,NOUN
4976,oxidação,oxidação,NOUN
4976,na,em o,ADP
4976,placa,placo,ADP
4976,dinheiro,dinheiro,NOUN
4976,jogado,jogar,VERB
4977,comprem,comprer,VERB
4977,estampa,estampa,NOUN
4977,do,de o,ADP
4977,lençol,lençol,NOUN
4977,bonita,bonito,ADJ
4977,lembra,lembrar,VERB
4977,praia,praia,NOUN
4977,porém,porém,CCONJ
4977,na,em o,ADP
4977,primeira,primeiro,ADJ
4977,lavagem,lavagem,NOUN
4977,azul,azul,NOUN
4977,desbotou,desbotar,VERB
4977,todo,todo,DET
4977,parte,parte,NOUN
4977,branca,branco,ADJ
4977,do,de o,ADP
4977,lençol,lençol,NOUN
4977,ficou,ficar,VERB
4977,toda,todo,DET
4977,azul,azul,ADJ
4977,horrível,horrível,ADJ
4977,recomendo,recomendar,VERB
4977,tipo,tipo,NOUN
4977,produto,produto,NOUN
4977,usar,usar,VERB
4977,única,único,ADJ
4977,vez,vez,NOUN
4977,apenas,apenas,ADV
4977,infelizmente,infelizmente,ADV
4977,barato,barato,NOUN
4977,sai,sair,VERB
4977,caro,caro,ADJ
4977,fato,fato,ADJ
4977,nunca,nunca,ADV
4977,compro,compro,ADJ
4977,nada,nada,PRON
4977,desta,de este,ADP
4977,marca,marca,NOUN
4978,comprem,compr,VERB
4978,vale,valer,VERB
4978,pena,pena,NOUN
4978,produto,produto,NOUN
4978,ruim,ruim,ADJ
4978,menos,menos,ADV
4978,dias,dia,NOUN
4978,tive,ter,VERB
4978,problemas,problema,NOUN
4978,tela,tela,NOUN
4978,diz,dizer,VERB
4978,super,super,VERB
4978,amoled,amoled,VERB
4978,apresentou,apresentar,VERB
4978,problemas,problema,NOUN
4978,hoje,hoje,ADV
4978,menos,menos,ADV
4978,semanas,semana,NOUN
4978,uso,uso,NOUN
4978,tela,tela,NOUN
4978,impossível,impossível,ADJ
4978,vizualizar,vizualizar,VERB
4978,comprem,compr,VERB
4978,motorola,motorola,NOUN
4978,aparelho,aparelho,NOUN
4978,melhor,bom,ADJ
4978,resistente,resistente,ADV
4978,sempre,sempre,ADV
4978,tive,ter,VERB
4978,motorola,motorola,NOUN
4978,cair,cair,VERB
4978,na,em o,ADP
4978,besteira,besteira,NOUN
4978,comprar,comprar,VERB
4978,aparelho,aparelho,NOUN
4978,dessa,de esse,ADP
4978,marca,marca,NOUN
4978,qualidade,qualidade,NOUN
4978,atendimento,atendimento,NOUN
4978,da,de o,ADP
4978,americanas,americana,NOUN
4978,agora,agora,ADV
4978,consegui,conseguir,VERB
4978,retorno,retorno,NOUN
4979,compro,compro,ADJ
4979,nada,nada,ADV
4979,recebi,recebi,VERB
4979,produto,produto,NOUN
4979,no,em o,ADP
4979,endereço,endereço,NOUN
4979,solicitado,solicitar,VERB
4979,agência,agência,NOUN
4979,do,de o,ADP
4979,correio,correio,NOUN
4979,próxima,próximo,ADJ
4979,noivos,noivo,NOUN
4979,receberiam,receberir,VERB
4979,presente,presente,NOUN
4979,recebeu,receber,VERB
4979,presente,presente,NOUN
4979,conseguiu,conseguir,VERB
4979,retirar,retirar,VERB
4979,produto,produto,NOUN
4979,entrei,entrar,VERB
4979,pedido,pedido,NOUN
4979,estorno,estorno,NOUN
4979,agora,agora,ADV
4979,nada,nada,PRON
4979,produto,produto,NOUN
4979,estorno,estorno,NOUN
4979,do,de o,ADP
4979,valor,valor,NOUN
4979,acredito,acreditar,VERB
4979,resolverá,resolver,VERB
4979,apenas,apenas,ADV
4979,via,vio,ADJ
4979,procon,procon,NOUN
4980,condiz,condizr,VERB
4980,propaganda,propaganda,NOUN
4980,achei,achar,VERB
4980,produto,produto,NOUN
4980,ruim,ruim,ADJ
4980,pois,pois,SCONJ
4980,condiz,condizr,VERB
4980,propaganda,propaganda,NOUN
4980,tem,ter,AUX
4980,descritivo,descritivo,ADJ
4980,claro,claro,ADJ
4980,usar,usar,VERB
4980,então,então,ADV
4980,gostei,gostar,VERB
4980,do,de o,ADP
4980,produto,produto,NOUN
4981,confiável,confiável,ADJ
4981,produto,produto,NOUN
4981,chegou,chegar,VERB
4981,rápido,rápido,ADJ
4981,porém,porém,CCONJ
4981,funcionou,funcionar,VERB
4981,tive,ter,AUX
4981,devolver,devolver,VERB
4981,ainda,ainda,ADV
4981,esperando,esperar,VERB
4981,análise,análise,NOUN
4981,da,de o,ADP
4981,empresa,empresa,NOUN
4981,melhor,bom,ADJ
4981,ter,ter,AUX
4981,comprado,comprar,VERB
4981,direto,direto,ADJ
4981,umq,umq,NUM
4981,loja,loja,NOUN
4981,abria,abrir,VERB
4981,na,em o,ADP
4981,hora,hora,NOUN
4981,testava,testar,VERB
4981,funcionasse,funcionasse,VERB
4981,trocava,trocar,VERB
4981,na,em o,ADP
4981,hora,hora,NOUN
4982,consegue,conseguir,VERB
4982,comunicar,comunicar,VERB
4982,celular,celular,NOUN
4982,consigo,consigo,VERB
4982,comunicação,comunicação,NOUN
4982,youtube,youtube,NOUN
4982,da,de o,ADP
4982,do,de o,ADP
4982,celular,celular,NOUN
4983,consegui,conseguir,VERB
4983,configurar,configurar,VERB
4983,produto,produto,NOUN
4983,da,de o,ADP
4983,sinal,sinal,NOUN
4983,navega,navegar,VERB
4983,na,em o,ADP
4983,internet,internet,PROPN
4983,primeira,primeiro,ADJ
4983,parte,parte,NOUN
4983,da,de o,ADP
4983,configuração,configuração,NOUN
4983,fácil,fácil,ADJ
4983,porém,porém,CCONJ
4983,sei,saber,VERB
4983,oque,oque,SCONJ
4983,fazer,fazer,VERB
4983,dar,dar,VERB
4983,acesso,acesso,NOUN
4983,no,em o,ADP
4983,celular,celular,NOUN
4983,conecta,conecto,VERB
4983,carrega,carregar,VERB
4983,página,página,NOUN
4984,consegui,conseguir,VERB
4984,costurar,costurar,VERB
4984,talvez,talvez,ADV
4984,questão,questão,NOUN
4984,prática,prática,NOUN
4984,talvez,talvez,ADV
4984,tempo,tempo,NOUN
4984,prática,práticar,NOUN
4984,habilidade,habilidade,NOUN
4984,possa,poder,VERB
4984,conseguida,conseguir,VERB
4985,consegui,conseguir,VERB
4985,trocar,trocar,VERB
4985,produto,produto,NOUN
4985,consegui,conseguir,VERB
4985,trocar,trocar,VERB
4985,produto,produto,NOUN
4985,parceiro,parceiro,NOUN
4985,das,de o,ADP
4985,lojas,loja,NOUN
4985,americanas,americano,ADJ
4985,na,em o,PRON
4985,retornou,retornar,VERB
4985,sobre,sobre,ADP
4985,pedido,pedido,NOUN
4985,troca,troca,NOUN
4985,do,de o,ADP
4985,produto,produto,NOUN
4985,tamanho,tamanho,NOUN
4985,maior,grande,ADJ
4986,consegui,conseguir,VERB
4986,usar,usar,VERB
4986,produto,produto,NOUN
4986,comecei,começar,VERB
4986,usar,usar,VERB
4986,bebedouro,bebedouro,NOUN
4986,poucos,pouco,DET
4986,dias,dia,NOUN
4986,apresentou,apresentar,VERB
4986,vazamento,vazamento,NOUN
4986,levei,levei,ADJ
4986,ao,a o,ADP
4986,agente,agente,NOUN
4986,autorizado,autorizar,VERB
4986,ver,ver,VERB
4986,poderia,poder,VERB
4986,informada,informar,VERB
4986,vazamento,vazamento,NOUN
4986,no,em o,ADP
4986,reservatório,reservatório,NOUN
4986,água,água,NOUN
4986,gelada,gelar,VERB
4986,esperando,esperar,VERB
4986,três,três,NUM
4986,semanas,semana,NOUN
4986,reparo,reparo,NOUN
4986,agora,agora,ADV
4986,nada,nada,PRON
4987,consegui,conseguir,VERB
4987,usar,usar,VERB
4987,produto,produto,NOUN
4987,produto,produto,NOUN
4987,usado,usar,VERB
4987,apenas,apenas,ADV
4987,dias,dia,NOUN
4987,apresentou,apresentar,VERB
4987,defeito,defeito,NOUN
4987,aguardando,aguardar,VERB
4987,desde,desde,ADP
4987,dia,dia,NOUN
4987,resposta,resposta,NOUN
4987,do,de o,ADP
4987,atendimento,atendimento,NOUN
4987,ao,a o,ADP
4987,cliente,cliente,NOUN
4987,efetuar,efetuar,VERB
4987,troca,troca,NOUN
4987,concerto,concerto,NOUN
4987,do,de o,ADP
4987,produto,produto,NOUN
4987,devolução,devolução,NOUN
4987,do,de o,ADP
4987,dinheiro,dinheiro,NOUN
4987,vez,vez,NOUN
4987,paguei,paguei,X
4987,adiantado,adiantar,VERB
4987,pelo,por o,ADP
4987,produto,produto,NOUN
4988,consegui,conseguir,VERB
4988,usar,usar,VERB
4988,produto,produto,NOUN
4988,extremamente,extremamente,ADV
4988,rígido,rígido,ADJ
4988,ponto,ponto,NOUN
4988,permitir,permitir,VERB
4988,utilização,utilização,NOUN
4988,comprei,comprei,VERB
4988,bola,bola,NOUN
4988,adolescentes,adolescente,NOUN
4988,da,de o,ADP
4988,escola,escola,NOUN
4988,futebol,futebol,PROPN
4988,paris,paris,PROPN
4988,saint,saint,PROPN
4988,germain,germain,PROPN
4988,academy,academy,VERB
4988,brasília,brasília,VERB
4988,pudessem,poder,VERB
4988,praticar,praticar,VERB
4988,atividade,atividade,NOUN
4988,redinha,redinha,PROPN
4988,mini,mini,NOUN
4988,futvôlei,futvôlei,ADJ
4988,porém,porém,CCONJ
4988,conseguiram,conseguir,VERB
4988,usar,usar,VERB
4988,porque,porque,SCONJ
4988,bola,bola,NOUN
4988,machuca,machucar,VERB
4988,demais,demais,ADV
4988,tentei,tentar,VERB
4988,usar,usar,VERB
4988,bola,bola,NOUN
4988,consegui,conseguir,VERB
4988,pois,pois,SCONJ
4988,extremamente,extremamente,ADV
